LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
101701,1,1,2,0,0,0,0,0,0,0,45765,45717,62949,26279,21476,50572,1074,2565,2291,2131,1519,1412,0
220490,0,3,1,1,1,2,-1,-1,3,0,-793,1981,1087,22396,25102,45134,0,804,4081,5971,4969,0,0
52226,0,2,2,1,0,0,0,-1,0,-1,24816,1230,986,1277,-588,458,3301,99,1139,2719,1204,541,0
261738,0,1,1,1,-1,-1,-1,-1,-2,-1,-2449,1092,2467,2213,-69,-366,1909,384,562,1211,120,16,0
80629,0,1,2,0,2,-2,-2,-2,-2,-2,-2863,129,-1290,1155,-1086,-320,1346,699,466,0,0,0,0
110474,1,2,1,1,2,0,0,0,0,0,48589,48509,41024,27311,23118,110626,1330,2817,676,307,596,1833,1
34692,0,2,1,1,2,2,2,2,2,2,2055,30846,35341,24939,42795,21850,0,0,876,13,505,501,1
333653,1,1,2,1,0,0,0,0,0,0,131975,99451,88525,43060,64922,51016,2992,14297,53009,1671,4340,14817,0
69783,0,3,2,1,0,0,0,-1,-1,-1,15858,12652,-1503,2491,1862,-1092,805,3109,1221,381,1223,1855,0
42270,0,2,2,0,0,0,0,0,0,0,46820,32123,42284,4091,5886,19697,1418,480,1725,3344,1756,853,1
132083,1,2,1,1,0,0,0,0,0,2,197471,141881,72073,126024,167547,67357,15597,46931,98402,2386,5596,1829,0
310040,1,5,2,1,0,0,0,0,0,0,158085,117434,134084,108923,146815,187864,8711,3486,3174,1709,6264,9487,0
297138,1,4,2,1,-1,-1,-1,-1,-2,-2,10848,12541,22463,18602,1855,26212,42448,60593,23028,4170,5722,58644,0
97975,0,1,2,1,1,-1,-1,0,0,0,-854,1521,11129,18866,10330,9409,190,2546,2335,667,272,24,0
32769,0,3,2,0,2,2,0,2,2,0,16100,17220,18461,37600,23958,55962,888,391,1244,373,6278,2455,1
95146,0,2,2,1,2,2,2,2,2,2,23048,67324,47857,80601,30720,117843,1589,1728,662,1675,0,2790,1
50308,0,2,1,1,2,2,0,0,0,0,38850,62574,42199,29899,41156,54828,520,1596,3869,511,2046,1533,1
51299,1,1,1,1,0,0,0,-1,-1,-1,33599,35255,24509,3210,3104,12953,939,344,3749,1857,4509,158,0
129661,0,1,2,1,-1,-1,-1,-1,-1,-1,3135,23156,3321,1914,8300,8539,1343,6187,1910,2070,983,32018,0
71823,1,3,2,1,0,0,0,0,0,0,35255,52702,41297,39711,29088,52717,5238,1969,2161,1085,1078,3388,0
415304,0,1,2,0,-1,-1,-1,-1,-1,-1,-579,-903,131,2106,1194,1018,553,937,4315,2202,1279,2294,0
100057,0,1,2,1,0,0,0,0,0,0,18252,109678,24849,58003,21273,26175,2053,1239,2901,222,12111,857,0
108295,0,2,2,1,0,0,0,0,2,0,299973,191927,313753,219574,145996,82513,18775,9914,7468,2804,11153,7405,0
248450,1,0,1,1,-1,-1,-1,-1,-1,-1,-4115,-47,131,929,416,1015,2957,7838,47544,13041,32178,1052,0
10000,1,3,1,1,1,2,2,2,2,0,18294,13548,10024,17518,12064,22503,211,6525,4944,79,7526,1852,1
70280,0,1,2,1,0,0,0,0,0,0,78901,171654,93725,123913,88279,90369,3873,4949,5690,4007,5147,2937,0
40394,0,1,2,0,2,-1,2,-2,-2,-2,-622,-732,-66,2275,1025,-943,0,0,0,101,13,0,1
289394,1,4,2,1,1,0,0,0,0,0,155952,222525,134076,100367,147905,196156,4224,5691,9895,5198,3948,84353,0
235130,0,1,2,1,0,0,0,0,0,0,254602,169022,151546,168153,144069,97807,7815,10556,3154,3446,2265,1661,0
210738,1,4,2,1,0,0,0,0,0,0,144003,135731,183911,156675,172568,66456,8503,16075,5836,2646,4491,2504,0
123472,0,1,2,1,2,2,2,2,2,2,131419,130974,148181,122957,111197,245458,0,1222,5024,2809,2857,4671,1
45347,1,1,2,1,2,0,0,0,0,0,33217,38383,13843,18712,2133,3153,217,6830,927,372,1805,293,1
51097,0,1,2,1,-1,-1,-1,0,0,0,3717,9285,8649,15102,7427,1209,19884,1773,2469,4298,1668,807,0
342896,1,2,2,1,-1,-1,-1,-1,-1,-1,803,-570,1693,18870,-86,-246,8385,10559,17278,855,4981,16714,0
169463,1,6,2,1,0,0,0,0,0,0,107891,152253,205754,137591,147917,195246,10262,17038,47788,5408,4915,634,0
16576,1,1,1,1,0,0,0,0,0,0,17440,14011,6647,4212,1712,16041,716,1869,630,0,2113,375,0
356776,0,2,1,1,-2,-2,-2,-2,-2,-2,946,1803,1340,3921,1876,-1048,7485,821,4578,2801,5635,659,0
303729,1,2,2,1,-1,-1,-1,-1,-1,0,6642,2191,7900,15601,15640,-99,533,825,2281,15706,12552,3438,0
40798,0,3,2,1,-1,0,0,0,0,0,1339,24566,50589,31975,91740,30490,1139,237,1620,1595,3247,1674,0
299879,0,4,2,1,-2,-2,-2,-2,-2,-2,-905,-490,-350,3500,1890,2072,0,101,1381,292,1633,328,0
310555,1,1,2,1,1,-2,-1,-1,-1,-2,-2102,-1996,-978,1149,-2510,-1476,0,156,964,0,0,0,0
20965,1,1,2,1,0,0,0,0,0,0,6428,20851,62410,37888,26912,37496,494,7647,1716,585,1117,2579,0
262414,0,2,1,1,0,0,0,0,0,0,222343,543143,339643,204219,355028,218480,8903,9772,14390,12489,8568,4792,1
286050,0,2,1,1,-1,-1,-1,2,2,0,251823,301659,75786,105316,90396,158601,13672,8107,5609,1616,4812,4118,0
64224,1,1,3,1,0,0,0,0,0,0,27959,31994,41818,56202,2329,50472,124,4479,1190,1493,72564,283,1
233454,0,1,0,1,1,-2,-2,-2,-2,-2,-863,-747,-653,1251,-1841,4366,0,749,333,1119,37,25,0
144927,1,2,2,1,0,0,2,2,2,2,16733,49019,46156,112290,66998,15340,2463,1347,9084,2425,1403,3189,0
10000,1,2,2,1,0,0,0,0,0,0,6089,16913,3063,2950,9200,820,1185,0,845,159,466,63,0
360563,1,1,1,1,-1,-1,-1,-1,-1,-2,-1147,362,279,3108,2256,154,1373,0,3765,506,0,22,0
17581,1,2,3,1,0,0,0,0,0,0,12530,36937,55964,20432,8846,22462,1318,1681,692,2360,1780,461,0
45100,0,2,2,1,-1,-1,2,-1,0,0,18595,41857,2925,37235,5573,36638,16358,2520,1036,2216,9380,7365,0
60767,1,6,2,1,-2,-2,-2,-2,-2,-2,-1666,-2,-1431,2212,-1216,-1944,2161,253,0,503,24,0,0
117089,0,2,2,1,0,0,0,0,0,0,71511,54137,136917,81647,70515,60489,148,2538,5000,6872,7250,2320,0
21037,0,2,2,1,0,0,0,0,0,0,23326,45379,15108,42559,46020,54483,1776,2039,820,2439,3463,416,0
32397,0,1,1,1,0,0,0,0,0,0,16268,42271,24693,17664,1725,17634,4264,2341,1351,1492,1997,2211,0
22445,0,2,2,1,0,0,0,0,0,0,19420,9141,12388,14950,15334,18058,932,652,1020,1816,1131,830,0
60416,1,3,3,1,0,0,0,0,0,0,10469,14753,21764,23782,3969,30236,2868,2623,2314,1122,1976,648,0
72020,0,2,1,1,0,0,0,0,2,0,26870,38127,55224,44580,42761,40735,4020,2681,3851,2065,1052,180,0
185087,1,5,2,1,0,0,0,0,0,0,94294,136076,129139,85541,134028,79435,11103,2556,4079,1672,4492,3167,0
362869,1,1,2,1,1,2,-1,0,0,0,6932,15155,17779,15049,51858,12131,862,6061,24020,25359,4678,225,0
59460,0,2,2,1,2,2,2,2,3,3,24667,1462,765,3576,25780,1500,0,0,0,260,629,0,1
132173,1,2,1,1,0,0,0,0,0,0,95401,61055,42263,37373,655,40045,3595,2622,853,1378,1068,0,0
167317,0,2,1,1,-1,-1,-1,-1,0,0,-3739,9984,639,17493,16857,736,1032,1349,2214,651,2144,3998,0
100018,1,1,2,1,0,0,0,0,0,0,94043,117468,154621,98022,110698,85503,18613,2211,3019,2097,5082,3243,0
275056,1,5,1,1,0,0,0,0,0,0,203542,444977,471559,267818,267091,211558,17236,14032,8412,15760,8658,9041,0
49522,1,1,2,0,1,-2,-2,-2,-2,-2,-2130,-2141,-1546,-443,-777,-1398,993,0,0,0,65,0,0
190417,1,1,1,1,-2,-2,-2,-2,-2,-2,-1794,-439,-997,-1145,-446,-1289,978,19,386,0,1001,0,0
99593,0,2,2,1,1,2,0,0,0,0,137288,87430,112783,91897,122713,91764,358,5928,4317,4394,5889,1779,1
18530,1,2,1,1,0,0,0,-1,0,0,5865,16718,38398,41939,1058,29601,4005,1124,1019,1432,2369,2044,0
70725,0,2,2,1,0,0,2,2,2,2,136576,130171,95780,136543,128264,80494,9434,969,563,2832,3553,223,0
60547,0,2,1,1,2,2,2,2,0,0,51749,34208,30534,30683,40982,47712,1003,804,1168,309,1465,4629,1
139952,1,1,2,1,0,0,0,0,0,0,84157,182519,144675,76922,92187,95223,5591,6768,1873,2054,5421,607,0
187530,1,2,3,1,-1,-1,-2,-2,-2,-2,492,-622,-858,2327,-44,-902,558,3580,0,0,3681,0,0
49075,1,2,2,1,2,2,-2,-2,-2,-2,2859,1634,837,1648,119,-57,0,1264,942,0,86,165,0
339889,1,2,2,1,0,0,0,0,0,0,115381,124333,125793,119464,80903,176204,7366,5005,7938,2401,11501,2020,0
181673,0,4,2,1,0,0,0,0,0,0,113031,221240,349522,323231,246868,220382,3612,7654,12589,2680,6274,6210,0
115201,0,2,2,1,0,0,0,0,0,0,120384,80013,41659,31802,21863,40929,3637,4986,2998,486,1352,2425,0
206572,1,3,3,1,-1,-1,-1,-1,0,0,-6808,16843,23371,18042,6298,18890,19050,9727,6652,1698,5652,15366,0
120083,1,1,1,1,0,0,0,0,0,0,147246,65537,59160,20202,7661,19048,1917,1955,1085,238,751,305,0
150469,1,2,2,1,0,0,0,0,0,0,125721,142379,77300,50341,57329,118932,5340,2428,816,209,1896,2891,0
59023,0,2,1,0,0,0,0,0,0,0,163668,201056,153647,119532,176113,140649,6114,14062,7542,2386,4898,8624,0
36221,0,2,1,1,1,0,2,-1,0,-1,2835,38340,2793,2339,20992,21987,688,601,3926,529,1903,291,0
15608,1,3,2,0,0,0,0,0,-2,-2,4796,2453,1783,2459,947,65,0,1867,1178,0,46,140,0
155009,0,1,2,1,0,0,0,0,0,0,77268,105498,136170,25555,49478,88517,2453,1697,4048,6786,3805,4169,0
102048,1,2,2,1,1,-2,-2,0,2,2,96890,48726,19012,96669,84951,12576,0,561,1005,3249,4238,2182,0
95422,0,2,1,1,-2,2,-2,-2,-2,-2,11955,328,-1627,3357,1014,-1547,8245,992,1608,3247,0,367,0
147600,1,3,0,1,1,-2,-1,-1,0,0,10209,435,12852,23334,13869,6640,2990,2371,4668,3090,5309,637,0
360259,1,1,2,1,0,0,0,0,0,0,162270,161584,132022,135533,89509,91077,7871,85798,9502,2609,6432,1577,0
174493,1,1,3,1,-1,-1,-1,-1,-1,-1,-794,-1400,415,1710,-112,-451,0,394,1189,0,4051,174,0
376672,0,1,1,1,-2,-2,-2,-2,-2,-2,1878,1279,-1106,3224,1447,-2134,0,617,1628,2523,1978,0,0
24131,1,3,1,1,2,0,-1,2,-1,-1,5197,30168,76,493,152,365,4817,1454,137,1196,55,0,1
187723,1,4,2,0,0,0,0,0,0,0,90720,94271,175226,74004,79188,94239,9080,4440,1313,2718,4066,3220,0
27348,0,3,1,1,2,0,0,0,3,2,79264,43002,133845,36047,66367,45837,5838,2086,818,1638,4439,2968,1
204957,0,1,2,1,0,0,0,0,0,0,13121,41699,26644,58783,2318,19574,20454,11767,3452,5552,519,664,0
139750,0,1,2,1,-2,-2,-1,-2,-2,-2,1323,-1674,-1455,-1074,8,-2225,1136,7277,603,777,150,55,0
241096,1,1,1,1,-1,-1,-1,-1,-1,-1,-1399,1308,634,3599,908,946,344,8294,302,0,104,462,0
40963,1,2,1,1,1,-2,2,0,0,0,10669,2634,12746,20532,40409,15882,0,26244,3278,1423,2077,1364,1
62838,0,0,2,1,-2,-2,-2,-2,-2,-2,18244,1856,1361,3337,1515,-433,541,1570,867,1145,1970,0,0
123888,0,2,2,1,0,0,0,0,0,0,137488,141138,157250,159470,142097,95758,7165,9772,9690,2512,4160,3437,0
226032,1,1,2,1,-2,-2,-2,-2,-2,-2,-518,465,1056,242,-141,403,1101,535,5107,877,2707,329,0
17777,1,2,1,1,2,2,2,2,2,0,7469,12432,21472,13271,14799,13676,510,1064,1164,26,1500,238,1
150178,0,1,2,1,-1,-1,-1,-1,-1,-1,6232,1945,3312,1221,-1360,-1877,763,1336,709,163,570,1006,0
103534,1,3,1,0,-1,-1,-1,0,0,0,-2020,1073,12489,17915,9900,-38,411,14328,194,16,2297,5960,0
371827,1,3,3,1,-2,-2,-2,-2,-2,-2,2559,1465,991,3372,997,-179,638,1756,4785,570,2083,289,0
284997,0,1,2,1,0,0,-1,-1,-1,-1,17312,11656,19885,18120,448,15739,1335,2021,2537,33179,66929,10753,0
192888,0,1,1,1,-1,-1,-1,-1,-1,-1,-1936,1228,-229,1301,1844,-783,979,685,142,0,281,236,0
330731,1,1,2,1,2,-1,-2,-1,-2,-2,665,607,66,2599,271,-846,0,0,0,128,0,0,1
133686,1,2,1,1,-1,-1,2,-1,-1,-1,12262,10685,-1490,6773,9422,149,14458,18713,712,487,68878,278,1
479428,1,2,1,1,-2,-2,-1,-1,-1,-2,-432,1063,27731,27300,1837,18902,1425,51530,3635,1911,1570,7507,0
285623,0,1,1,1,-1,-1,-1,-1,-1,-1,78222,230513,49728,311430,307223,270406,11377,11949,19461,18170,4733,16990,0
22848,0,2,1,1,2,3,2,2,2,2,48375,33205,20518,2032,17484,37849,820,1624,405,990,1008,54,1
23090,1,2,3,1,0,0,0,0,0,0,14917,8496,17371,8568,11692,18541,2779,3013,1554,544,1376,643,1
58431,0,2,1,1,0,0,0,2,0,0,56428,60912,73665,56776,59239,71793,5054,3588,1830,2195,1060,2376,1
305766,1,3,1,1,2,2,2,0,0,0,161329,246606,205463,157702,139917,117749,13,11584,2398,3611,14649,5388,1
72354,0,2,1,1,2,2,2,2,2,2,17171,49780,15826,46902,33486,35702,0,1430,631,1218,1278,256,1
213958,0,1,1,1,-1,-1,-1,-1,-1,-1,-950,-1025,-875,253,-2322,13835,0,2081,2914,6065,12712,5650,0
90851,0,2,1,1,0,2,0,0,0,0,667,20503,22262,18455,6547,18420,1001,2140,1636,1545,1415,140,1
308530,0,2,1,1,-2,-2,-2,-2,-2,-2,95505,50373,2684,59690,2414,1853,1403,5212,37357,1224,1819,1579,0
300420,0,0,1,1,-1,-1,-1,-1,-2,-2,-1544,-1883,-1667,2646,-159,-1775,218,1477,1833,0,0,301,0
10000,1,1,1,1,-1,3,-2,2,-2,-2,6016,-1071,2809,3398,-98,4257,6580,0,250,0,568,0,0
40762,0,3,3,1,1,2,0,0,0,0,886,802,12878,17865,20308,17198,1201,861,1425,195,2227,1508,0
46884,0,2,2,1,0,0,0,0,0,0,70538,53129,20691,20124,32549,57200,693,2909,1771,1638,410,3315,0
101794,1,0,2,1,0,0,0,0,0,0,46187,98399,53178,48669,39711,26313,8588,10440,714,1161,10522,2271,0
51492,0,2,2,1,0,0,0,0,0,0,75285,170881,161648,163503,90437,85250,5759,2409,854,5207,2200,2129,1
354613,0,1,2,1,-1,-1,-1,-1,-2,-1,527,-352,-20,1663,-175,371,0,27,658,0,0,0,0
248785,1,5,2,1,-1,2,0,0,0,0,71570,84030,3764,8738,-272,-964,611,2106,19749,768,405,3896,0
44111,1,2,2,0,0,0,0,0,0,0,10096,14201,21380,5740,7055,12054,1741,2250,837,820,291,583,0
104257,0,1,2,1,2,2,2,0,0,0,41,2838,11277,2062,3305,-666,0,1301,1684,24,304,329,1
19586,1,0,1,1,1,-1,-1,-1,-1,0,-734,-255,632,582,1153,1403,1061,546,433,1123,1918,0,1
118780,1,2,1,1,0,0,0,0,0,0,25789,68261,42048,44185,41831,3339,975,3654,711,1038,1847,583,0
285618,0,1,1,1,-1,-1,0,0,0,0,282276,238137,361920,224864,157468,51607,9981,57853,7343,24781,4140,11372,0
114596,0,2,2,0,0,0,0,0,0,0,162779,235076,259925,112159,175925,223244,8597,16205,4341,5430,4195,10097,0
52896,1,2,2,1,-1,-2,-2,-1,0,-1,-426,2067,1684,1023,478,234,0,0,1928,0,100,325,0
376902,0,1,2,1,0,0,0,0,0,0,220344,214241,590392,201643,410990,189354,12049,11615,16729,3062,11026,23258,0
65771,1,1,1,1,0,0,0,0,0,0,80100,149760,86968,30201,9779,76580,3414,1181,1340,628,5179,7066,0
66545,0,3,0,1,0,-1,0,0,0,0,9936,10145,8322,26095,18830,22016,2498,5210,5137,24925,23859,1114,0
293128,0,1,1,1,-1,-1,0,0,-1,0,31522,124098,19833,64804,44757,64515,4275,38585,2649,3063,29926,2268,0
274173,0,1,2,0,-1,-1,-2,-2,-2,-2,15053,-2426,971,1012,-671,-1862,0,1512,954,131,193,395,0
341661,0,2,2,1,-1,-1,-2,-2,-2,-2,7018,915,-79,2398,672,1264,5384,3908,1233,0,173,14,1
129995,1,2,2,1,-1,-1,-1,-1,-1,-1,81937,17445,44488,27292,23341,1032,5608,11392,915,2866,5601,7000,0
263326,1,4,2,1,-2,-1,-2,-2,-2,-2,-208,-823,722,568,1301,-829,900,0,406,0,0,528,0
194656,1,1,2,1,-1,-1,-1,-1,-2,-2,-54,860,1358,323,140,-1560,10181,261,0,0,0,0,0
151520,1,2,2,0,-1,-1,0,-1,0,0,10538,11357,16615,14920,11485,878,778,4749,5154,6859,1364,4310,0
64922,0,2,2,1,2,2,2,2,-1,-1,11639,6577,397,20593,22678,6184,0,531,2722,0,285,0,0
106205,0,1,2,1,2,2,0,0,0,2,16270,31301,45160,36094,128,1951,685,1926,1352,1586,70,8,1
121654,0,2,3,1,1,0,0,0,0,0,-1026,6794,9403,9983,5113,6675,1434,9364,4341,1851,2706,292,0
46963,0,2,3,1,0,0,0,-1,-2,-2,14840,7225,655,1532,306,106,57,2043,3495,1389,840,0,0
53161,0,2,2,1,0,0,0,0,0,0,78897,61931,39671,29654,39837,53768,1887,1308,1951,1692,1656,644,0
170929,0,2,2,0,0,0,2,2,2,2,37614,36174,15590,17069,10583,8686,2846,5087,1041,1378,1969,3943,0
101015,0,6,1,1,-1,-1,-1,-2,-2,-2,-72,-2804,931,1854,-1117,-1724,585,1888,2266,84,0,0,0
10000,0,3,0,1,-1,2,-1,-1,0,-1,-2226,-1375,-787,2540,-113,958,387,0,523,2109,1744,375,0
493158,0,1,2,1,1,0,0,0,0,0,66867,31082,85338,90316,79490,79919,9212,22714,2845,660,312,44867,0
281717,0,3,0,1,0,0,0,0,0,0,195557,183077,171138,133283,143496,95882,10494,10636,4580,7899,3872,6010,0
94083,1,1,1,1,0,-1,0,0,0,-1,64902,54148,50367,43907,49573,44525,5198,3266,1535,1920,5820,1858,0
136430,1,1,1,1,-2,-2,-2,-2,-2,-2,12744,-1955,-48,1775,414,472,5518,845,334,223,45738,24,0
24556,1,3,0,1,0,0,0,0,0,0,-32,8467,15997,22554,46054,18379,1549,1607,3635,1870,4861,0,0
112457,0,2,1,1,0,0,0,0,0,0,77436,63115,152803,100549,30065,40243,7667,4735,1278,1284,1313,1923,0
327312,1,1,2,1,1,0,3,0,0,0,87075,154615,128400,128202,104056,87912,5583,20808,4192,2211,512,1727,0
198087,0,4,2,1,1,-1,-2,-2,-2,-2,-1801,-1652,-741,683,-874,-200,2108,1498,562,257,1779,1439,0
83131,1,3,1,1,0,0,0,0,0,0,9299,21559,13839,17773,1373,1428,956,2108,841,4555,2233,435,0
65614,1,2,1,1,-1,0,0,0,0,0,9719,15617,15447,39106,1246,2100,819,1681,611,566,2094,457,1
27888,0,1,1,1,-1,-1,2,-1,0,0,15375,-1450,7831,3686,6426,8441,5695,6157,889,736,2672,33,0
339509,0,3,1,1,0,0,0,0,0,0,200198,208700,143311,138074,110107,210288,4247,8974,1246,2063,4303,2661,0
202280,0,1,1,1,-1,-1,-1,-1,-1,-1,77297,6441,84679,2001,1669,-1465,5527,8563,1135,4402,4303,3400,1
48153,1,3,2,0,0,0,0,0,0,0,24132,20077,19680,10048,16139,1763,380,3542,1205,108,1486,627,1
457433,1,1,1,1,-1,-1,-1,0,0,-1,366710,370540,360490,432984,221604,2241,14777,11165,4469,510,9731,20512,1
91394,1,1,2,1,1,2,0,-1,0,0,3103,-319,3119,12349,2531,1446,590,388,2268,124,100,318,1
60872,1,3,0,1,0,0,0,0,0,0,3625,17325,34203,23786,5910,16857,1839,3479,1127,234,237,195,0
318502,0,2,2,1,0,0,0,0,0,0,242715,260244,362367,225657,223991,206220,11036,12548,25780,4360,4168,8058,0
465996,1,3,1,1,1,-1,-1,-1,0,0,-740,788,12028,20212,14775,2522,1217,2111,1726,300,1923,1186,0
34433,1,1,2,1,0,-1,0,-1,0,0,12370,2167,969,1470,-667,335,1464,1653,104,370,1570,1092,0
39742,1,1,1,1,0,0,0,0,0,0,26414,21009,15028,5429,7671,10500,1532,6116,1540,14209,2779,226,1
225512,0,2,2,1,1,0,0,0,0,0,17689,110390,35629,22835,32718,65031,22197,2534,3367,427,1128,32351,0
95303,0,2,1,1,0,0,0,0,2,0,33589,42512,45120,25123,25308,854,1557,2694,4175,376,0,259,0
16380,1,2,3,1,0,0,0,0,0,0,5780,9583,14567,9725,14674,26878,3247,2278,1153,2412,2265,681,0
13107,0,2,1,1,2,2,2,2,0,3,-715,59253,1054,1952,25373,7267,0,0,998,1291,0,0,1
279656,1,5,2,1,0,0,0,0,0,0,256365,319574,174746,193211,211223,177071,9917,10612,10070,2304,11345,7139,0
251129,1,2,2,1,-1,-2,-2,-1,-2,-2,2497,-145,-653,1948,1750,914,50463,645,685,1,48,5,0
103333,0,3,1,1,0,0,0,0,0,0,11237,13874,15249,12318,25752,57004,2466,189,2591,1860,2489,3009,0
470506,1,2,1,1,-2,-2,-2,-1,-1,-1,1022,1245,8798,3526,2110,2068,1139,16446,5257,2848,5749,987,1
75320,1,2,2,1,0,0,0,0,0,0,12971,45398,48495,12311,14092,43972,1054,1088,1306,4989,942,3182,0
218435,1,1,2,0,-1,-1,-1,-1,-2,-2,1029,-727,861,-498,-963,38,1602,1200,2635,0,0,0,0
227321,1,2,2,1,0,0,0,0,0,0,467211,322325,447032,490339,251792,189820,14337,94332,12924,4077,13746,9209,0
349047,0,2,2,0,-2,-2,-2,-2,-2,-1,4361,2160,-316,3204,1100,6361,451,0,4157,1753,1637,455,0
102428,0,1,1,1,2,2,2,-1,0,-1,7792,43532,42104,55187,48060,371,0,570,2179,1892,0,0,1
128938,1,1,2,1,2,0,0,0,0,0,86405,101215,69720,78189,60671,88420,1109,7611,1415,2113,9482,3241,0
64972,1,2,1,1,0,0,0,-1,0,0,12427,1818,6235,3368,-77,268,995,1088,227,0,1433,81,0
84566,1,1,2,1,1,-2,-2,-1,-2,-2,544,-825,35,2821,1025,-277,0,476,1340,51,0,0,1
92553,0,3,0,1,-1,0,-1,-1,-2,-1,41859,763,12264,2945,365,-225,0,0,3964,765,934,2537,0
10000,1,1,2,1,0,0,0,0,0,0,21950,22994,20101,15183,17680,41264,1683,1460,2643,2887,882,0,0
356050,1,2,1,1,1,-1,-1,-1,-1,-2,-831,-833,-3265,-467,-1043,-2203,0,10645,1911,59,281,134,0
51159,1,2,1,1,2,2,0,2,2,0,18331,32299,48365,37505,43005,72594,778,2148,1410,2348,536,2136,1
245598,1,1,2,1,-1,-1,-1,-1,0,0,9346,16924,24502,22586,46267,18199,4621,5317,11793,11851,4649,531,0
112995,0,2,2,1,0,0,0,0,2,0,80919,139797,95753,64943,112117,79474,967,2080,2773,4137,2345,1900,0
498540,1,5,1,0,-1,-1,-1,0,-2,-2,61485,301,51464,46862,1999,-528,4272,7407,887,1988,4186,1,0
341572,1,1,2,1,-1,-2,-2,-2,-2,-2,-975,-793,-1043,1237,-626,-413,537,0,55,0,179,418,0
149058,0,2,1,1,1,0,0,0,0,0,259574,299674,28494,194716,115247,97072,720,9272,3795,1473,10751,4611,1
233876,0,1,2,1,-2,-2,-2,-2,-2,-2,-1473,-1324,102,2650,689,-395,2819,1361,513,0,70,44,0
40563,1,1,2,1,1,-1,-1,0,0,0,8237,1549,10630,9580,386,2004,0,2244,450,246,333,616,0
569281,1,1,2,1,-1,-1,-1,-1,-1,0,-2393,-419,8981,2003,225,-546,181,1414,1317,0,1140,27,0
313125,1,1,2,0,-1,-1,-1,-1,0,0,94,1706,7581,21311,11146,145,1219,1685,541,878,1898,410,0
111611,0,3,2,1,0,0,0,0,0,0,74990,87467,121184,65143,113855,89678,3966,10169,4484,3353,4883,2758,0
280650,1,1,2,1,0,0,0,0,0,0,10428,17977,25517,18031,21397,16279,4320,3345,956,449,27652,2981,0
352094,1,1,1,1,-1,-1,-1,-1,-1,-1,773,2800,16493,16419,712,-298,0,1680,5246,3083,5085,109506,0
91802,0,1,3,1,0,0,0,-1,-1,-1,13170,23586,2052,3141,2438,20156,1322,1960,1810,1934,3900,1792,0
29676,1,4,1,1,1,-1,-1,-1,-1,-1,-153,-655,10922,22060,-609,767,0,0,170,132,2808,0,1
88609,1,2,2,1,0,0,0,2,2,-1,9261,36083,1540,1820,304,6,150,1831,0,139,0,0,0
368195,0,2,1,1,0,0,0,0,0,0,126320,55899,46815,93097,43571,100647,5823,3167,5657,13666,3828,8572,0
89573,0,2,1,1,0,0,0,0,0,0,40352,28198,60465,32683,30094,65274,5206,4997,488,558,6166,3553,0
59221,1,1,2,1,2,0,0,0,0,0,9056,10287,12534,7547,12948,1955,711,9674,789,0,203,102,1
29717,1,2,3,1,0,0,0,2,2,0,15938,35567,40404,36729,48364,42277,1981,3769,57,121,1473,0,1
92137,1,2,1,1,0,0,0,0,0,0,129687,132518,164351,86488,117813,119168,4439,6178,1141,1771,2189,3685,0
516248,1,1,1,1,0,0,0,0,0,0,14835,36238,21536,34585,42945,79701,14256,1335,18602,83042,12792,1590,0
211938,0,5,1,0,0,0,0,0,0,0,8186,43501,38607,14238,7117,30337,2328,4010,1833,2666,745,0,0
112910,0,3,3,1,-1,-1,-1,-1,0,0,5251,14371,640,15961,2870,56160,3057,10008,5436,3600,4297,3680,0
50771,1,3,2,1,2,0,0,0,2,0,10014,17664,16831,-1699,-73,3101,2274,2020,1293,390,1709,0,1
362082,1,1,1,1,-1,-1,-1,-1,-1,-1,2012,2270,-111,1762,984,758,1140,11756,8524,0,192,0,0
116824,1,2,1,1,0,2,0,0,0,0,108602,84629,94902,104633,123318,145389,15,12058,2140,2339,5465,3069,0
291272,0,1,1,1,1,-1,-1,-1,0,0,-1782,883,17233,11141,43328,91092,708,2048,2961,7098,5257,5919,0
134834,1,2,2,1,0,0,0,0,0,0,44363,64745,37575,39021,23126,56184,30807,2101,3168,3858,4585,2301,0
58929,0,1,1,1,2,0,0,0,0,0,92712,150959,111534,118209,91150,217692,3003,5534,4705,5116,5890,6852,1
129387,1,4,2,1,0,0,0,0,0,0,231769,210017,126489,137861,98122,83430,10440,12771,5008,1680,5814,3927,0
145477,1,5,1,1,0,0,0,0,0,0,85701,96779,127727,127378,132428,116790,1393,2180,769,2366,5423,581,0
118534,0,2,1,1,0,0,0,2,2,2,220742,144618,181719,161217,148053,173653,23180,1176,9033,3633,10042,4343,0
262096,1,1,1,1,0,0,0,0,0,0,438681,381667,311573,212869,347449,323520,91793,9124,18722,8424,14548,7811,0
94069,1,3,1,1,-1,-1,-1,-1,-1,-1,-3174,562,-3212,634,-1048,-401,0,637,156,0,1223,22,0
267707,0,1,2,1,-1,-1,-1,-1,-2,-2,-1089,1362,1391,2848,1950,1086,16604,856,6369,226,3821,81,0
