checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,numner-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
no account,28,existing credits paid back duly till now,furniture/equipment,2957,<100 DM,4<= <7 years,4,none,3,unknown / no property,1,bank,own,3,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,4,critical account,car (new),1298,>= 1000 DM,1<= < 4 years,4,none,2,car or other,1,bank,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,37,existing credits paid back duly till now,furniture/equipment,250,<100 DM,unemployed,2,none,2,car or other,0,store,own,2,skilled employee / official,1,yes,yes,1,married/widowed,0
0 <= <200 DM,26,critical account,car (new),1486,<100 DM,>=7 years,4,none,2,real estate,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,23,critical account,car (new),889,<100 DM,<1 years,4,none,2,savings agreement/life insurance,0,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,22,critical account,business,250,<100 DM,<1 years,2,guarantor,4,unknown / no property,0,none,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,24,existing credits paid back duly till now,domestic appliances,250,<100 DM,>=7 years,1,none,1,car or other,1,bank,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,20,existing credits paid back duly till now,car (used),1049,100 <= <500 DM,1<= < 4 years,2,none,3,car or other,1,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,4,existing credits paid back duly till now,car (new),16945,<100 DM,1<= < 4 years,1,none,4,car or other,0,store,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,22,delay in paying off,business,250,no savings account,>=7 years,1,none,3,car or other,1,bank,for free,2,skilled employee / official,1,none,yes,1,divorced/separated,0
0 <= <200 DM,24,existing credits paid back duly till now,education,1856,<100 DM,4<= <7 years,3,co-applicant,2,real estate,0,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
<0 DM,28,existing credits paid back duly till now,car (new),1552,<100 DM,>=7 years,4,none,2,real estate,0,none,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,0
no account,24,existing credits paid back duly till now,business,419,<100 DM,<1 years,3,none,2,car or other,0,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,24,critical account,domestic appliances,250,100 <= <500 DM,>=7 years,4,none,2,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,46,existing credits paid back duly till now,radio/television,5417,<100 DM,<1 years,4,none,2,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,24,existing credits paid back duly till now,car (used),250,<100 DM,<1 years,2,none,3,car or other,0,none,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,21,delay in paying off,business,916,<100 DM,>=7 years,4,none,4,real estate,1,none,own,1,unskilled - resident,1,none,yes,0,divorced/separated,1
no account,15,critical account,radio/television,3141,500 <= < 1000 DM,>=7 years,1,none,3,car or other,0,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
0 <= <200 DM,21,critical account,business,3906,<100 DM,>=7 years,1,none,4,real estate,0,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
>= 200 DM ,4,delay in paying off,education,2709,<100 DM,4<= <7 years,4,none,2,real estate,1,bank,for free,1,management/ highly qualified employee,1,none,yes,0,divorced/separated,1
no account,39,critical account,car (new),471,500 <= < 1000 DM,>=7 years,1,none,1,real estate,1,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,furniture/equipment,8635,<100 DM,1<= < 4 years,2,none,4,real estate,0,bank,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,64,existing credits paid back duly till now,furniture/equipment,250,<100 DM,>=7 years,4,none,3,car or other,1,none,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,27,critical account,car (used),250,<100 DM,1<= < 4 years,1,none,2,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,25,critical account,radio/television,3043,<100 DM,4<= <7 years,1,none,4,car or other,1,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
no account,24,critical account,radio/television,250,500 <= < 1000 DM,>=7 years,4,none,3,savings agreement/life insurance,0,none,own,1,unemployed/ unskilled  - non-resident,1,none,yes,1,divorced/separated,1
<0 DM,22,critical account,car (new),9348,<100 DM,unemployed,4,none,3,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,52,critical account,business,250,no savings account,>=7 years,2,none,1,real estate,0,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,43,existing credits paid back duly till now,furniture/equipment,1754,<100 DM,>=7 years,1,none,3,real estate,0,store,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,17,existing credits paid back duly till now,others,4650,<100 DM,4<= <7 years,4,none,4,real estate,0,bank,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,21,existing credits paid back duly till now,radio/television,296,<100 DM,>=7 years,3,none,4,car or other,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,12,critical account,car (new),8087,no savings account,>=7 years,2,none,4,car or other,0,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,4,critical account,furniture/equipment,3586,no savings account,>=7 years,1,none,2,real estate,0,none,own,1,unskilled - resident,1,yes,no,1,divorced/separated,1
no account,21,existing credits paid back duly till now,others,1648,<100 DM,4<= <7 years,3,guarantor,4,real estate,0,none,own,2,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
no account,28,critical account,furniture/equipment,2208,<100 DM,<1 years,4,none,3,car or other,0,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,14,existing credits paid back duly till now,furniture/equipment,464,<100 DM,1<= < 4 years,2,co-applicant,2,car or other,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,32,critical account,education,250,500 <= < 1000 DM,unemployed,2,none,2,real estate,1,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated,1
<0 DM,25,critical account,car (new),250,<100 DM,4<= <7 years,2,none,4,car or other,0,none,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,30,critical account,radio/television,1199,<100 DM,1<= < 4 years,4,none,3,car or other,1,none,own,3,management/ highly qualified employee,1,yes,yes,1,married/widowed,1
no account,22,critical account,furniture/equipment,2559,<100 DM,1<= < 4 years,4,none,4,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,radio/television,1869,no savings account,unemployed,4,none,2,car or other,1,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,21,no credits taken,business,250,no savings account,4<= <7 years,4,guarantor,2,real estate,0,none,own,1,management/ highly qualified employee,1,yes,no,1,divorced/separated,1
0 <= <200 DM,17,critical account,car (new),250,<100 DM,<1 years,2,none,2,car or other,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,14,critical account,furniture/equipment,250,<100 DM,>=7 years,4,none,2,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,31,existing credits paid back duly till now,business,3236,<100 DM,1<= < 4 years,2,none,1,real estate,1,bank,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,6,critical account,car (new),250,>= 1000 DM,1<= < 4 years,4,guarantor,2,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,17,critical account,radio/television,8426,<100 DM,1<= < 4 years,3,co-applicant,2,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,30,existing credits paid back duly till now,business,250,<100 DM,>=7 years,3,none,1,real estate,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,44,critical account,radio/television,1276,<100 DM,4<= <7 years,2,none,3,real estate,0,none,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,radio/television,250,500 <= < 1000 DM,4<= <7 years,3,none,4,car or other,0,none,own,2,skilled employee / official,1,none,yes,1,married/widowed,1
no account,18,critical account,furniture/equipment,2112,<100 DM,<1 years,3,guarantor,3,real estate,0,store,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,21,critical account,radio/television,427,500 <= < 1000 DM,<1 years,1,none,2,real estate,0,store,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,38,existing credits paid back duly till now,furniture/equipment,841,<100 DM,unemployed,2,guarantor,4,car or other,1,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,0
no account,22,existing credits paid back duly till now,car (used),995,100 <= <500 DM,unemployed,2,none,2,real estate,0,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,10,existing credits paid back duly till now,furniture/equipment,1279,no savings account,>=7 years,4,none,3,real estate,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,25,delay in paying off,business,2882,<100 DM,1<= < 4 years,3,none,4,car or other,1,store,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,32,existing credits paid back duly till now,furniture/equipment,352,>= 1000 DM,unemployed,4,none,1,car or other,1,bank,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,4,critical account,car (new),480,<100 DM,>=7 years,1,none,2,real estate,0,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,31,critical account,education,757,>= 1000 DM,4<= <7 years,4,none,2,car or other,1,none,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
no account,4,critical account,radio/television,1593,100 <= <500 DM,1<= < 4 years,4,none,3,real estate,1,none,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,25,existing credits paid back duly till now,radio/television,294,no savings account,>=7 years,4,none,2,savings agreement/life insurance,0,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated,1
<0 DM,22,critical account,others,7754,no savings account,4<= <7 years,2,none,2,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,18,existing credits paid back duly till now,furniture/equipment,4661,<100 DM,1<= < 4 years,4,none,3,car or other,1,none,own,1,skilled employee / official,1,none,no,1,divorced/separated,1
<0 DM,21,delay in paying off,radio/television,6809,100 <= <500 DM,>=7 years,4,none,3,real estate,0,store,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
<0 DM,11,existing credits paid back duly till now,furniture/equipment,2134,no savings account,1<= < 4 years,2,none,1,real estate,1,none,own,1,unskilled - resident,1,none,yes,0,divorced/separated,1
<0 DM,11,delay in paying off,radio/television,663,no savings account,4<= <7 years,3,none,3,car or other,0,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,4,existing credits paid back duly till now,car (new),1171,100 <= <500 DM,unemployed,1,none,1,car or other,1,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,29,existing credits paid back duly till now,radio/television,1000,<100 DM,<1 years,4,co-applicant,2,car or other,0,none,own,3,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,14,existing credits paid back duly till now,furniture/equipment,1127,<100 DM,4<= <7 years,2,co-applicant,4,real estate,0,bank,for free,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,28,critical account,furniture/equipment,250,<100 DM,>=7 years,2,none,1,car or other,1,none,own,1,unskilled - resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,4,critical account,radio/television,3744,<100 DM,>=7 years,1,none,2,car or other,0,bank,own,1,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,6,delay in paying off,radio/television,1702,<100 DM,4<= <7 years,1,none,1,car or other,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,4,critical account,furniture/equipment,6616,<100 DM,1<= < 4 years,4,none,4,unknown / no property,0,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
>= 200 DM ,23,no credits taken,furniture/equipment,250,100 <= <500 DM,4<= <7 years,2,none,1,savings agreement/life insurance,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,32,existing credits paid back duly till now,furniture/equipment,3152,<100 DM,1<= < 4 years,2,none,1,car or other,0,store,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,radio/television,250,>= 1000 DM,unemployed,4,none,2,car or other,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,16,all credits at this bank paid back duly,furniture/equipment,250,<100 DM,<1 years,3,none,3,car or other,0,bank,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,15,existing credits paid back duly till now,car (used),1389,<100 DM,4<= <7 years,2,none,4,unknown / no property,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,20,existing credits paid back duly till now,radio/television,1476,<100 DM,1<= < 4 years,3,none,4,car or other,0,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,11,existing credits paid back duly till now,car (used),250,<100 DM,>=7 years,1,none,1,car or other,1,store,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,53,existing credits paid back duly till now,furniture/equipment,279,no savings account,<1 years,2,none,1,real estate,0,none,own,1,skilled employee / official,1,yes,yes,0,married/widowed,1
no account,4,critical account,car (new),3243,no savings account,>=7 years,4,none,3,unknown / no property,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
